fips,poor_or_fair_health_percent,poor_physical_health_days,poor_mental_health_days,low_birthweight_percent,smokers_percent,obesity_percent,food_environment_index,physically_inactive_percent,access_to_exercise_percent,excessive_drinking_percent,alcohol_impaired_driving_death_rate,STI_rate,teen_birth_rate,uninsured_percent,primary_care_physician_rate,dentist_rate,mental_health_provider_rate,mammography_screening_percent,high_school_cohort_size,high_school_graduation_rate,some_college_percent,unemployment_percent,children_in_poverty_percent,income_inequality,single_parent_households_percent,violent_crime_rate,injury_death_rate,particulate_matter,severe_housing_problems_percent,drive_alone_percent,Driving alone to work - 95% CI - Low - 2016,long_commute_percent,child_mortality_rate,infant_mortality_rate,frequent_physical_distress_percent,diabetic_percent,HIV_rate,food_insecure_percent,limited_access_to_food_percent,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,insufficient_sleep_percent,uninsured_adults_percent,uninsured_children_percent,median_household_income,free_lunch_percent,segregation_black_to_white,segregation_nonwhite_to_white,homicide_rate,population_2016,age_under_18_percent,age_65_or_older_percent,black_percent,american_indian_percent,asian_percent,hawaiian_or_pac_islander_percent,hispanic_percent,white_non_hispanic_percent,not_proficient_in_english_percent,female_percent,rural_percent
26027,13.6,3.3,3.7,7.730607967,16.5,35.1,8,23.7,61.19557111,20.3,17.39130435,183.760193,38.88843879,14.50660804,19.26411,19.37684,89.13347,63,570,73.12719298,55.83048407,6.600783921,22.1,4.031981243,31.13514464,162.2356767,62.11775533,12.92,12.6010101,86.96917887,85.39745476,34.9,52.79719541,7.542262679,10.1,10.5,70.20563457,13.3,1.630127557,11.55624037,16.38887523,32.2,18.13290727,4.813060396,48030,49.3441944,45.30463456,32.39419261,3.4,51608,21.27189583,19.39040459,5.22399628,1.178111921,0.796388157,0.038753682,3.487831344,86.65516974,0.524355185,49.96124632,71.18161131
26029,12.3,3.4,3.6,5.808656036,16.5,28.4,7.8,20.5,74.9624263,19.3,50,180.6094609,24.00436443,14.08375437,84.19763,137.82014,91.8801,76,344,76.94767442,61.24976186,8.036599314,19,4.232642487,31.01604278,150.2021953,53.00882712,11.05,14.71962617,80.00881057,77.43845404,21,,,10.1,10.8,40.44035048,14.5,1.334264089,,8.19914073,30.4,17.13405845,5.624777501,47991,39.90062112,,23.87379073,,26121,20.29018797,21.50377091,0.455572145,1.630871712,0.516825543,0.042111711,1.799318556,94.12350216,0.218040863,50.56085142,70.40348376
26031,14.3,3.7,3.9,5.196535643,18,32.1,7,26.9,77.57341695,18.4,55,154.8287207,32.55725913,17.47152502,54.41965,46.73807,46.73807,71,277,84.49458484,52.7082923,10.45390735,28.3,3.939005501,31.93792118,134.235052,64.63477505,10.98,15.22687609,79.95687442,77.58578656,32.9,,,11.4,12.1,35.55871633,16,6.451660384,15.53679631,9.249586489,31.2,21.16738895,5.944625407,41930,53.55297158,,23.13493317,,25675,17.80720545,24.65822785,0.584225901,3.026290166,0.373904576,0.035053554,1.394352483,92.18695229,0.076761474,50.17332035,82.72789844
26033,16,4,4,5.698456668,20.7,37.9,6.3,27.5,85.40238837,21.2,44,349.4616749,28.79304266,16.8444714,59.43767,65.23838,161.79118,67,477,75.71278826,53.45561411,9.432060707,24.7,4.623320228,35.74748257,252.9438171,63.36809133,10.44,14.73396999,76.83333333,74.41309732,17.3,52.1648409,,12,10.9,71.6888703,17.3,10.08492547,12.93839598,12.83626428,34.6,20.75591011,6.454062263,38989,44.56369575,60.66132415,25.89209337,,38321,19.06787401,16.12431826,6.821325122,15.61023982,0.895070588,0.052190705,1.784922105,70.36872733,0.325207696,44.87878709,48.93821392
26035,16.4,4.1,4.1,7.643040137,20.3,31.2,6.9,29.8,73.90868525,17.4,42.85714286,143.0754723,48.6090338,14.95327103,32.71288,26.09944,78.29832,64,384,71.38020833,53.00685915,9.721638214,38.8,4.264699926,39.94499272,155.3247258,65.52612287,11.55,18.7593985,80.94278807,78.65762309,35.1,55.17241379,,12.7,12.5,49.33773578,17.9,3.38935578,15.22169309,18.00936487,33.6,18.40798795,4.893350063,34655,56.47395032,,21.59641525,,30652,19.97912045,21.80608117,0.701422419,0.756883727,0.293618687,0.029361869,1.915046327,94.91060942,0.302696753,50.17943364,70.64282481
26037,11.1,3.2,3.3,6.746941896,16,32.7,8.3,20.7,71.03950545,21.7,17.24137931,219.7339509,15.01064187,9.932615599,37.79043,27.16794,75.03525,73,897,87.39130435,77.20078851,4.993065187,11,3.96325065,25.15814005,105.6442309,39.63860166,12.14,12.65712291,83.78210381,82.04989948,26.3,32.97110907,,9.3,9,47.08541294,11.4,3.44627166,8.259540857,7.977798925,29.3,12.39041372,3.596496001,60650,21.32237872,64.93738197,41.32606055,,77297,23.00736122,15.32012885,1.8137832,0.456680078,1.540810122,0.051748451,4.429667387,90.21178054,0.678439175,50.57893579,52.92642806
26039,13.1,3.5,3.7,9.134045077,17.3,31.6,7.1,24.4,94.06707404,18.6,35.71428571,199.8715112,38.58731197,14.23728814,93.49827,29.10149,87.30447,75,139,72.5,55.41158537,9.365108918,28.4,3.568076717,33.19049474,289.3669505,89.79731463,11.3,18.75,78.27901431,74.55294202,23.4,,,10.5,11.4,,15.1,7.182723055,,19.19347018,30.3,17.22642211,4.996299038,41101,53.64360074,,42.68486108,,13745,18.0429247,24.00873045,0.720261913,0.712986541,0.465623863,0.014550746,1.782466351,95.18370317,0.194218272,49.63986904,72.58775046
26041,13.7,3.6,3.8,7.365985345,18.1,33.2,7.1,23.8,85.61061804,19.1,17.39130435,168.0945668,24.87625333,13.25413223,65.03184,62.91201,134.02992,70,366,83.96174863,65.61472715,8.282943525,20.7,4.520628909,26.50586174,177.0913864,52.42619797,10.47,15.93030492,81.47610246,79.21614056,14.7,49.19323101,,11,11.3,44.36276063,14.9,7.062365067,,13.46076188,31.5,16.11457612,5.120288177,43338,38.1274329,,24.76491607,,36559,20.29595996,21.35178752,0.311824722,2.497333078,0.402089773,0.027353046,1.066768785,93.68418173,0.180252353,50.37063377,43.75354069
26043,12.3,3.4,3.6,8.376362593,17.2,30.3,7.3,20.4,90.49984714,19.3,75,183.0663616,23.67375151,12.30405634,88.12936,92.46061,196.47879,70,370,85.63513514,58.67272727,6.6471314,18.5,4.326501259,29.79084228,,79.3723479,10.38,10.37985866,84.8802798,82.65656983,10.7,51.03697861,,10.3,10.4,,12.9,9.614803181,,13.0059448,30.4,15.12411006,4.038920507,45174,33.08172827,,28.17095783,,25957,20.0755095,20.43379435,0.458450514,0.735832338,0.535501021,0.084755557,1.359941442,95.79689487,0.137113361,49.8709404,32.76520942
26045,12.9,3.3,3.5,7.139272271,15.8,34.7,7.7,25.3,64.0911664,20.2,37.73584906,288.8674913,22.50599161,10.1483825,37.84103,65.39018,110.51861,70,1590,80.63805031,70.79874918,5.665116776,14.4,3.797346009,29.0116764,176.1591737,54.11405835,12.39,12.71362587,84.9920662,83.86316123,26.8,42.90311048,5.270422889,9.7,9.6,51.43751436,13,5.354149848,12.92566206,11.11140506,33.4,12.6359086,3.527810035,57088,35.54393797,67.57430829,53.63623012,1.8,108579,21.72519548,16.38254174,6.70295361,0.494570773,2.028016467,0.033155583,5.26529071,83.57325081,1.11448438,51.14156513,37.97177034
26047,12,3.3,3.5,6.300268097,15.8,28.3,7.3,18.1,85.96990273,20.3,4.761904762,173.1733252,21.05969148,13.93436467,117.68256,93.36225,210.81797,75,444,87.07545045,69.47908008,9.376391982,16.4,4.115920636,26.53763441,121.1380872,60.23290055,10.89,15.28803545,77.1278663,74.663208,21.1,38.29150277,,9.8,10,21.38884928,14.6,5.832776528,,12.6082571,30.8,17.07948432,5.342783154,50191,31.85858187,53.5533946,12.38355777,,33204,20.645103,19.73557403,0.641488977,3.752559933,0.542103361,0.063245392,1.584146488,91.52511746,0.255517583,50.65955909,74.88835872
26049,15.9,4,3.9,10.26018524,18.7,36,6.3,27.3,83.70323399,18.3,23.75690608,592.005889,42.67660493,11.39199844,89.07592,67.32947,213.12925,69,5944,72.06906124,63.9661379,7.751900162,33.2,4.820096585,44.854929,854.005404,74.32537164,12.18,18.54433993,85.09280592,84.40097505,30,64.12569612,8.607910956,12,11.4,147.205402,18,8.954240167,14.75921228,10.97008421,35,14.57348415,3.300249112,41787,49.9011093,67.71607016,60.66600785,13.9,412895,23.42629482,15.68219523,20.36885891,0.573753618,1.057653883,0.026156771,3.241502077,72.55694547,0.450655742,51.84344688,16.75520797
26051,14.6,3.8,3.9,7.160194175,18.5,35.6,7.1,30.1,62.26062588,17.7,41.17647059,125.5689845,32.77734678,16.11490538,35.30381,19.67652,82.64138,68,221,80.30542986,54.18538179,9.168740667,31,4.016055046,28.97120999,205.8652166,76.40848914,11.56,16.87668767,82.08901651,79.58711123,43.6,49.64257347,,11.6,12.5,22.6193169,16.7,3.263741106,18.32748599,16.6205907,31.8,19.20927633,7.127555988,39721,54.06883242,,19.29656675,,25411,19.3026642,25.13084885,0.436818701,0.574554327,0.330565503,0.011805911,1.275038369,96.51725631,0.672765312,49.65172563,88.58010276
26053,15.4,3.8,3.9,5.543933054,18.8,29.8,6.7,23.7,84.19674925,18.8,57.14285714,105.6951007,29.59150852,14.97928301,100.52777,44.48116,139.79793,58,156,80.8974359,57.60746606,8.740740741,30.7,4.221574161,39.06739812,104.3392868,86.3153222,10.61,13.40704907,80.40540541,77.75903762,16.4,,,11.6,11.9,,16.8,7.418969006,,10.5159843,33.5,17.88969385,5.514433753,33600,47.98432251,,49.6088859,,15737,15.96238165,22.8696702,4.498951516,2.687932897,0.502001652,0.006354451,1.175573489,89.70578891,0.077992981,45.59318803,68.16825957
26055,11.5,3.2,3.5,6.710286062,16.7,28,7.9,21.1,91.51587612,22.6,17.54385965,278.3014633,22.50566595,12.42294603,145.57658,90.32628,330.46199,76,1043,78.05177373,66.59565789,5.912698413,13.5,4.084978577,28.98939021,155.1546018,61.42325153,11.26,15.58498254,81.36237323,79.89304869,18.1,31.3622999,5.433142167,9.7,9.2,76.79474618,12.9,3.820377927,11.85707775,10.27750906,31.4,15.27185893,4.412063363,55592,32.36623964,74.70889957,30.71015188,1.6,90782,20.83893283,17.12013395,1.296512525,1.248044767,0.716000969,0.050670838,2.676742085,92.65603313,0.584120488,50.64440087,48.02381993
26057,14,3.5,3.6,6.888745149,18.3,35.9,7.5,31.1,58.93916565,21,20.83333333,206.8326082,27.90611717,12.43200475,61.95196,38.40154,117.6047,65,629,69.92050874,54.00923396,7.099249014,22.9,4.321164282,34.93444715,138.4973043,45.51121899,11.93,14.63994565,79.94158359,77.9263192,26.7,53.60720029,7.911392405,10.7,9.7,27.83266999,15.4,2.490754264,,12.47744786,34.4,15.5786486,4.557640751,43509,38.50059737,52.23697618,26.85271833,,41665,20.46801872,16.43345734,5.553822153,0.662426497,0.525621025,0.028801152,5.659426377,86.77547102,0.346681405,46.67706708,60.15632357
26059,13.4,3.7,3.8,7.245604688,19.2,32.2,7.6,25.3,47.37834133,19.3,47.22222222,144.9306712,30.69962837,14.71757294,30.3681,28.3657,85.0971,67,527,73.75237192,54.42068623,7.045765695,25.6,3.934990633,26.8407411,198.7289923,64.58084877,12.83,16.00683566,80.7056408,79.03095702,32.5,44.27253239,6.394884093,11.2,10.7,28.26746158,15.2,1.584180394,,17.45499979,32.2,18.2867784,5.42592072,44780,47.34254992,49.05763577,24.08602296,,45830,22.25834606,17.65655684,0.610953524,0.497490727,0.416757582,0.013091861,2.147065241,95.22583461,0.371253094,50.1134628,69.12697053
26061,14.6,3.9,3.9,4.94269341,18.3,31,7,22.2,72.25346729,21.3,36.36363636,123.2201533,14.34676435,14.98618295,88.33678,52.06193,161.66598,60,403,84.31141439,70.03832467,7.458367781,18.5,4.879489931,24.80900684,83.71779822,59.76237602,10.16,18.04670913,72.46648794,70.73153659,9,40.22930705,,11.8,9.1,25.75411261,16.9,4.384580358,,10.60820368,32.4,18.37739638,5.629225169,39126,35.79693916,,50.89349572,,36495,20.55076038,16.08165502,0.843951226,0.660364434,3.225099329,0.043841622,1.446773531,92.53322373,1.172235023,45.81449514,37.81533253
26063,13.7,3.5,3.6,7.570093458,16.2,31.1,6.9,28.2,52.89570626,18.8,26.92307692,141.6997813,21.08131364,14.67804562,65.16882,43.66131,74.84797,66,479,89.85908142,53.52664577,6.84906795,20.9,4.086409802,32.60163858,123.4095068,59.84769373,11.96,12.99072091,81.25463994,80.28712728,21.8,49.53135716,,10.5,11,17.82531194,14,11.47472034,,11.24144461,32,17.82509999,5.607759927,41678,38.94630193,,31.56359425,,32065,19.61016685,23.43676906,0.480274443,0.424138469,0.52081709,0.012474661,2.145641665,95.714954,0.158100216,50.53485108,89.46192403
26065,13.7,3.6,3.8,8.220961983,18.3,29.6,6.1,19,92.44059168,21.2,25.77319588,659.1581092,21.76220807,12.06091405,105.23183,72.03548,299.03508,65,3095,75.80048465,76.36590472,6.019289242,23.7,5.208405522,36.29036488,535.7779525,51.44405743,12.36,19.98709023,76.26256301,75.1740698,17.2,60.78895378,6.447080217,11.3,8.9,194.1634549,16.8,13.44104175,16.14539815,7.562012307,31.8,14.51664043,4.706317702,45840,42.38816739,50.09838915,39.4750185,3.8,284582,20.36214518,11.92485821,11.5330555,0.650076252,6.127232221,0.06571041,7.583754419,71.0849597,2.036941848,51.46214448,13.20635825
26067,12.8,3.3,3.5,6.316377865,18.5,36.1,8,21.1,73.16954855,21,28.88888889,203.3124287,33.78982864,11.36085325,31.2144,37.32852,93.32131,65,689,82.35341074,56.56024237,6.086956522,18.5,4.030820472,26.27878475,174.8717607,57.85661567,12.17,14.54342984,82.31329833,80.60845692,44,40.74315515,4.535558781,10.1,8.9,54.5348553,13.5,1.703171837,13.51997837,14.88518413,31.6,14.40876401,4.184342461,48681,44.98004961,81.83959405,17.99003375,,64294,23.20434255,12.96544001,4.812268641,0.606588484,0.455719041,0.032662457,4.731390176,88.31617258,0.520755345,46.32625128,60.53829904
26069,14.7,3.7,3.9,6.468646865,17.2,33.5,6.4,24,86.80805037,17.4,27.77777778,126.1978941,32.96019901,15.23918492,58.98777,51.14083,133.75295,73,385,75.44155844,56.2897366,9.58176374,31.4,3.888036895,32.12385099,205.654862,88.01445618,11.53,13.78676471,82.69298143,80.18988884,21.7,90.6002265,,11.2,12.5,31.26256085,16.5,10.3223141,15.74679159,12.10926965,33,18.4553019,4.927087936,37122,62.9619782,,15.55053491,,25420,17.07710464,27.90322581,0.629425649,0.790715972,0.672698663,0.066876475,2.100708104,94.23288749,0.122453978,50.37765539,58.9060146
26071,12.7,3.5,3.7,7.423580786,16,30.9,7.4,19.5,45.81535077,17.4,50,51.78216967,31.1627907,13.80687319,60.78499,43.90972,131.72916,63,,,59.97999,8.743169399,25.5,3.97377975,35.61283535,172.9426353,107.3711121,10.39,11.37440758,81.06986396,79.29730988,22.5,,,10.5,12.2,,14.1,5.683002387,,14.46846478,29.9,16.47040352,5.166418281,35961,46.49446495,,30.20204662,,11387,16.48370949,28.233951,0.316149996,1.247036094,0.316149996,0.008781944,1.721261087,95.19627646,0.539665407,50.5839993,72.85266988
26073,17,4.2,4.2,6.952879581,22.3,29.9,6.7,21.6,74.26718437,22.8,34.14634146,378.0959259,12.68105404,14.66076645,49.6905,46.73162,178.42982,63,473,76.85729387,67.70433259,5.83772808,21.7,5.614505155,38.22627364,186.0425484,40.05545266,11.74,24.50505051,76.93870312,75.27741964,15.4,54.3051952,5.947497949,13.3,8,56.7840745,18.2,3.951967994,7.086536054,7.95347016,33.1,17.4623227,4.604902498,42431,39.18283363,51.11835483,28.57211435,,70616,17.37424946,10.98617877,2.52633964,3.800838337,1.897586949,0.049563838,3.728616744,86.24107851,0.487659384,51.41610966,46.58872723
26075,14.1,3.6,3.7,8.449296533,19.7,33.3,6.8,21.2,67.98087964,19.9,33.73493976,385.5054925,39.42188148,12.09826727,51.75564,60.09728,202.82833,67,1943,77.4886773,59.39324117,6.629364492,24,4.524941604,38.02163833,365.7908512,54.19661633,12.61,16.06338616,82.71350507,82.23277211,28.2,47.38978441,6.242478941,10.9,10.2,458.2156283,15.3,9.857535681,5.828245761,10.4895509,35.5,15.31847134,4.010529992,46670,47.11732125,64.05942059,52.00829444,3.6,159741,22.13019826,15.95332444,8.093100707,0.417550911,0.87767073,0.041942895,3.403634634,84.98757364,0.393833914,48.82716397,41.82329889
26077,14.2,3.8,3.8,7.801806734,15.8,29.9,6.7,19,74.79177569,21.5,22.83464567,725.508681,28.44519313,12.84636628,96.60142,66.06959,295.5745,65,2586,72.60479505,76.04694926,5.557691553,20.4,5.008741443,35.71441264,399.7570287,61.1372317,12.71,16.13016446,82.86962383,81.88640875,18.2,54.90710073,6.810805869,11.3,9,142.0507645,15.9,8.831521686,13.7640351,10.31323753,30.4,15.83661792,4.569731925,46283,43.22118826,47.65264182,37.58598627,4,258818,22.06492593,13.50292484,10.92389247,0.500351598,2.643556476,0.063751362,4.662349605,78.45744886,0.944676693,51.01499896,17.54716755
26079,14.1,3.7,3.9,7.505686126,18.6,32.2,7.5,23.4,75.08890573,19,22.72727273,187.1454471,38.35464147,15.53516381,34.89184,28.74554,40.24376,65,193,69.32642487,45.45454546,9.353453883,27,4.298362241,31.75711983,306.8776701,78.06037446,11.27,17.59450172,80.04035387,77.53321889,42.2,78.84362681,,11.2,11.2,34.65964231,15.1,2.832931841,,28.945475,33.1,19.35515199,5.01421556,40709,57.66246363,,23.07382963,,17394,21.66264229,18.98355755,0.551914453,0.902610095,0.442681384,0.063240198,1.897205933,94.68782339,0.24662433,49.1606301,84.44586953
26081,12.6,3.5,3.4,7.647753383,15.7,29.3,7.7,20,91.51059868,22.1,28.96825397,607.3605854,34.44632989,12.29251793,91.84494,68.8135,240.92671,67,7746,77.99393235,68.25870049,4.883840807,20,4.249924747,32.13107825,408.836154,53.66267433,12.17,15.92646962,82.01614378,81.26942202,20.5,48.27400643,6.845416891,10.7,8.9,161.6829416,13.3,5.239249285,10.56074331,9.208699513,31.9,15.64696016,4.256681463,53342,41.83481726,59.86371112,49.73254677,3.1,629237,25.14791724,12.2346588,9.566983505,0.707682479,2.753811362,0.084070072,10.11987534,74.96507675,2.744387276,50.84856739,15.67533213
26083,12.8,3.5,3.7,,15.9,31.7,7,22.5,6.632653061,17.4,75,406.3205418,,14.64052288,,0,,68,,,66.23036649,10.74718526,21,4.204231733,30.8707124,138.7818042,,9.83,9.801980198,71.78276269,63.94251055,34.6,,,10.5,12.8,,16.1,5.814800613,,,30,17.33449477,6.766917293,40411,74.19354839,,,,2217,17.14027966,30.85250338,0.180423996,0.180423996,0.045105999,0,1.037437979,97.74470005,0.094966762,48.66937303,100
26085,18.9,4.4,4.3,8.498583569,20.9,32.9,6.2,22.2,96.06551694,15.7,25,147.8518003,49.47916667,16.65849473,17.56543,70.54052,52.90539,67,,,42.8829643,11.04345419,44.4,4.84244671,44.48979592,285.9949157,72.97367735,11.55,17.02898551,80.97244733,78.66702446,33.7,,,13.9,15.5,98.88262632,19.3,7.015886066,,14.83752906,34.4,20.05450465,5.824284304,30990,85.8044164,47.04803574,43.52953227,,11341,16.85918349,26.17934926,8.826382153,0.934661846,0.202803986,0.008817565,2.513005908,85.34520765,0.063729061,49.19319284,100
26087,12,3.2,3.4,7.553532288,17.2,30.4,7.9,22.7,50.83617342,21,33.33333333,176.924909,21.32595699,12.04097779,39.59769,44.24126,119.11109,58,1183,84.88588335,58.87063865,9.861232654,15.9,3.69572802,24.21309922,156.3934315,60.89596298,12.31,14.56458746,84.29471103,82.80100617,51.6,31.59519267,5.768913796,9.6,9.6,46.83088698,13.3,3.233890384,12.08847251,11.07933608,30,14.76103829,4.834568619,51510,38.34908447,,42.08167028,,88153,22.01059522,15.93139201,1.128719386,0.510476104,0.499132191,0.012478305,4.486517759,92.29181083,0.634806992,49.34942657,77.34802251
26089,11.2,3.2,3.5,5.93645485,14.4,22.9,8.1,21.5,67.80449604,18.9,25,152.7282825,17.7943761,15.7418038,32.18835,41.06776,36.50468,70,236,67.36228814,68.26870563,6.628050518,14.8,4.183674254,25.05175983,41.61849711,54.5059818,11.11,16.6935051,75.16429934,72.39245165,27.5,,,9.3,11.7,26.21369403,11.8,4.406437056,15.32120915,11.20005271,28.4,18.2570879,8.101968703,60622,34.14292387,,48.00841834,,21915,17.42185718,27.72986539,0.415240703,3.645904632,0.606890258,0.018252339,4.125028519,90.58635638,0.751339969,50.79169519,91.26128616
26091,12.6,3.3,3.6,7.101449275,16.4,32.5,7.6,25.3,70.83750451,21.6,24.24242424,206.0876681,33.03771173,12.72792095,30.24559,41.39449,180.72228,67,1280,85.4125,61.86907838,6.407674259,20.5,4.090913342,34.3278779,242.5803147,53.84153312,12.82,15.2434158,83.05100853,81.48008737,38.9,57.80860904,8.732502889,10.1,9.9,68.13780572,13.2,6.506544122,14.46730054,14.13108797,32.8,15.96197279,4.337242753,48194,38.5228783,64.52106908,36.93105054,1.7,99047,21.89364645,16.76375862,2.565448726,0.572455501,0.522984038,0.037356003,7.711490505,87.17578523,0.525160851,49.37453936,51.82196773
26093,9.2,2.7,3.2,6.622572003,14.7,28.7,8.4,19,86.70696867,23.3,36.04651163,140.0146578,10.99988753,8.902489826,48.79556,60.88493,139.55042,68,2610,84.94636015,76.20089934,6.703957695,8.1,3.564768603,19.55141289,97.85671717,50.8203703,12.38,12.58160237,85.93466425,85.06251846,52.5,35.78977978,5.653420729,8.1,8.1,29.97250349,10.5,3.89593351,19.35331005,10.04610219,29.9,11.08740124,3.362816165,74341,16.77565304,76.83815324,32.20526191,1.2,185596,23.05653139,14.67542404,0.565206147,0.422961702,0.871247225,0.049031229,2.224724671,94.77467187,0.39534335,49.9542016,36.90507109
26095,16,3.8,3.9,7.407407407,20,35.7,7,24.1,54.7277937,19.5,14.28571429,168.6599203,50.65502183,14.39539347,123.03906,46.68534,140.05602,75,,,44.17106034,8.437123343,28.6,4.320531758,37.46606335,342.638315,66.96496515,10.27,13.92931393,79.67725668,74.12948058,8.7,,,11.7,11.8,,16.8,4.590674143,,,35.2,17.81984334,5.169491525,37590,38.91156463,,17.62378455,,6426,16.46436352,20.10582011,11.5157174,5.010893246,0.248988484,0.046685341,1.369436664,78.92934952,0.176735219,41.47214441,51.36480169
26097,15.5,3.9,4,8.041958042,19.1,32.6,6.4,24.1,89.48078827,18.1,40,233.4560474,20.42801556,19.70732878,99.44851,63.39431,99.61963,66,128,89.16015625,56.63240333,10.98298677,25.6,3.522558623,31.45589798,222.4694105,73.86455762,10.52,14.67611336,70.18274347,67.11570537,23.1,,,11.8,13.5,50.999592,16,11.76326456,,14.06595655,33.3,23.23029366,7.9,39359,36.43303262,,28.04125294,,11042,16.76326752,25.46640101,1.566745155,17.351929,0.434703858,0.036225322,1.621083137,74.21662742,0.753650495,48.60532512,77.22487177
26099,14.4,3.6,3.7,8.465113426,19.6,32.5,7.5,22.8,92.80991893,20.9,27.86885246,292.5477618,19.16607034,12.49708557,57.6764,80.5709,140.67935,60,11280,77.37251773,67.74279874,8.176423899,18.3,4.366033083,29.19791474,303.0412281,64.78551191,12.66,16.16781863,87.04690776,86.54108433,42.4,41.41693087,6.257557437,10.3,9.6,92.20053337,14.4,4.47707229,25.91458179,7.849759336,34.8,15.47133406,4.241691165,54865,38.6663047,47.6146087,36.83680698,3.9,860112,21.87912737,15.57401827,10.84509924,0.333910002,3.596392098,0.033716539,2.48188608,80.79319903,2.551392513,51.36203192,2.805305252
26101,13.3,3.5,3.7,7.736389685,17.8,34.2,7.4,21.3,82.71540048,18.3,17.64705882,81.06355383,37.32853609,15.37640449,57.25971,61.42506,98.2801,71,270,72.00925926,55.25513316,8.329330387,26.6,3.916978425,35.81248591,194.1381077,98.87990144,11.37,14.1314554,80.37867689,78.15967525,23.5,,,10.8,11.5,37.12296984,15.4,3.394574657,13.59767208,14.9925902,31.2,18.69436202,5.328674383,37477,46.37457575,,18.09779021,,24420,17.79279279,23.37428337,3.312858313,2.153972154,0.438165438,0.053235053,2.960687961,89.43898444,0.246777007,48.25552826,61.16120163
26103,12.8,3.6,3.7,6.819657935,18.6,29.3,7.3,17.2,88.29703177,22.6,24.13793103,321.0320148,13.73922414,12.56205237,113.73708,81.26958,202.43513,75,672,85.66369048,71.24170246,6.938124224,16.5,4.931816893,26.96942372,158.041279,62.8815158,10.19,13.52326686,80.72857487,79.0394098,16.8,38.35129789,4.293688278,10.7,9.1,47.4664768,14.9,5.169332733,13.2820417,9.152597209,31,15.22982159,3.843730309,44735,32.14415726,75.70200938,36.63877343,,67676,18.12311602,16.57160589,1.683019091,1.851468763,0.598439624,0.029552574,1.464330043,92.50842248,0.42406573,49.58183108,41.48963132
